ID,Round,Home,Away,Phase,Team_In_Poss,Location,Side,Play_Start,Points_Difference,Seconds_Remaining,Yellow_Cards_Own,Yellow_Cards_Opp,Red_Cards_Own,Red_Cards_Opp,Outcome
4562,3,Gloucester,Bristol,7,Home,10m-Half (own),Centre,Scrum,9,1233,0,0,0,0,For Try (+5)
4563,3,Gloucester,Bristol,8,Home,10m-22m (opp),Right,Scrum,9,1220,0,0,0,0,For Try (+5)
4564,3,Gloucester,Bristol,9,Home,10m-22m (opp),Centre,Scrum,9,1210,0,0,0,0,For Try (+5)
4565,3,Gloucester,Bristol,1,Away,22m-10m (own),Centre,Scrum,-9,1185,0,0,0,0,Against Try (-5)
4566,3,Gloucester,Bristol,1,Away,22m-10m (own),Centre,Quick Tap,-9,1178,0,0,0,0,Against Try (-5)
4567,3,Gloucester,Bristol,2,Away,10m-Half (own),Left,Quick Tap,-9,1168,0,0,0,0,Against Try (-5)
4568,3,Gloucester,Bristol,3,Away,22m-10m (own),Right,Quick Tap,-9,1154,0,0,0,0,Against Try (-5)
4569,3,Gloucester,Bristol,4,Away,5m-22m (own),Centre,Quick Tap,-9,1144,0,0,0,0,Against Try (-5)
4570,3,Gloucester,Bristol,5,Away,5m-22m (own),Centre,Quick Tap,-9,1135,0,0,0,0,Against Try (-5)
4571,3,Gloucester,Bristol,6,Away,5m-22m (own),Right,Quick Tap,-9,1120,0,0,0,0,Against Try (-5)
4572,3,Gloucester,Bristol,7,Away,5m-22m (own),Centre,Quick Tap,-9,1112,0,0,0,0,Against Try (-5)
4573,3,Gloucester,Bristol,8,Away,5m-22m (own),Centre,Quick Tap,-9,1106,0,0,0,0,Against Try (-5)
4574,3,Gloucester,Bristol,9,Away,5m-22m (own),Centre,Quick Tap,-9,1099,0,0,0,0,Against Try (-5)
4575,3,Gloucester,Bristol,10,Away,5m-22m (own),Centre,Quick Tap,-9,1091,0,0,0,0,Against Try (-5)
4576,3,Gloucester,Bristol,1,Home,22m-5m (opp),Left,Scrum,9,1061,0,0,0,0,For Try (+5)
4577,3,Gloucester,Bristol,2,Home,22m-5m (opp),Centre,Scrum,9,1048,0,0,0,0,For Try (+5)
4578,3,Gloucester,Bristol,3,Home,22m-5m (opp),Centre,Scrum,9,1043,0,0,0,0,For Try (+5)
4579,3,Gloucester,Bristol,4,Home,5m-Goal (opp),Centre,Scrum,9,1037,0,0,0,0,For Try (+5)
4580,3,Gloucester,Bristol,5,Home,5m-Goal (opp),Centre,Scrum,9,1033,0,0,0,0,For Try (+5)
4581,3,Gloucester,Bristol,6,Home,5m-Goal (opp),Centre,Scrum,9,1029,0,0,0,0,For Try (+5)
4582,3,Gloucester,Bristol,7,Home,5m-Goal (opp),Centre,Scrum,9,1021,0,0,0,0,For Try (+5)
4583,3,Gloucester,Bristol,1,Home,5m-22m (own),Left,Restart Kick,14,914,0,0,0,0,For Penalty Kick (+3)
4584,3,Gloucester,Bristol,2,Home,22m-10m (own),Left,Restart Kick,14,904,0,0,0,0,For Penalty Kick (+3)
4585,3,Gloucester,Bristol,1,Away,10m-Half (own),Right,Kick (Open Play),-14,898,0,0,0,0,Against Penalty Kick (-3)
4586,3,Gloucester,Bristol,2,Away,Half-10m (opp),Right,Kick (Open Play),-14,892,0,0,0,0,Against Penalty Kick (-3)
4587,3,Gloucester,Bristol,3,Away,10m-Half (own),Centre,Kick (Open Play),-14,885,0,0,0,0,Against Penalty Kick (-3)
4588,3,Gloucester,Bristol,4,Away,10m-22m (opp),Right,Kick (Open Play),-14,876,0,0,0,0,Against Penalty Kick (-3)
4589,3,Gloucester,Bristol,1,Home,10m-22m (opp),Left,Lineout,14,839,0,0,0,0,For Penalty Kick (+3)
4590,3,Gloucester,Bristol,2,Home,10m-22m (opp),Centre,Lineout,14,830,0,0,0,0,For Penalty Kick (+3)
4591,3,Gloucester,Bristol,3,Home,10m-22m (opp),Centre,Lineout,14,825,0,0,0,0,For Penalty Kick (+3)
4592,3,Gloucester,Bristol,4,Home,10m-22m (opp),Centre,Lineout,14,815,0,0,0,0,For Penalty Kick (+3)
4593,3,Gloucester,Bristol,1,Away,10m-Half (own),Centre,Scrum,-14,761,0,0,0,0,Against Penalty Kick (-3)
4594,3,Gloucester,Bristol,2,Away,10m-Half (own),Centre,Scrum,-14,748,0,0,0,0,Against Penalty Kick (-3)
4595,3,Gloucester,Bristol,1,Home,5m-22m (own),Left,Restart Kick,17,635,0,0,0,0,For Try (+5)
4596,3,Gloucester,Bristol,2,Home,5m-22m (own),Left,Restart Kick,17,624,0,0,0,0,For Try (+5)
4597,3,Gloucester,Bristol,1,Away,10m-Half (own),Right,Kick (Open Play),-17,615,0,0,0,0,Against Try (-5)
4598,3,Gloucester,Bristol,2,Away,10m-Half (own),Centre,Kick (Open Play),-17,608,0,0,0,0,Against Try (-5)
4599,3,Gloucester,Bristol,3,Away,10m-Half (own),Centre,Kick (Open Play),-17,598,0,0,0,0,Against Try (-5)
4600,3,Gloucester,Bristol,4,Away,10m-Half (own),Right,Kick (Open Play),-17,584,0,0,0,0,Against Try (-5)
4601,3,Gloucester,Bristol,5,Away,22m-10m (own),Centre,Kick (Open Play),-17,577,0,0,0,0,Against Try (-5)
4602,3,Gloucester,Bristol,6,Away,22m-10m (own),Centre,Kick (Open Play),-17,567,0,0,0,0,Against Try (-5)
4603,3,Gloucester,Bristol,7,Away,22m-10m (own),Left,Kick (Open Play),-17,559,0,0,0,0,Against Try (-5)
4604,3,Gloucester,Bristol,8,Away,22m-10m (own),Centre,Kick (Open Play),-17,553,0,0,0,0,Against Try (-5)
4605,3,Gloucester,Bristol,9,Away,22m-10m (own),Centre,Kick (Open Play),-17,545,0,0,0,0,Against Try (-5)
4606,3,Gloucester,Bristol,10,Away,22m-10m (own),Right,Kick (Open Play),-17,538,0,0,0,0,Against Try (-5)
4607,3,Gloucester,Bristol,1,Away,10m-22m (opp),Right,Lineout,-17,496,0,0,0,0,Against Try (-5)
4608,3,Gloucester,Bristol,1,Home,22m-10m (own),Centre,Turnover Steal,17,491,0,0,0,0,For Try (+5)
4609,3,Gloucester,Bristol,2,Home,22m-10m (own),Centre,Turnover Steal,17,487,0,0,0,0,For Try (+5)
4610,3,Gloucester,Bristol,3,Home,22m-10m (own),Left,Turnover Steal,17,481,0,0,0,0,For Try (+5)
4611,3,Gloucester,Bristol,4,Home,22m-10m (own),Centre,Turnover Steal,17,476,0,0,0,0,For Try (+5)
4612,3,Gloucester,Bristol,5,Home,22m-10m (own),Centre,Turnover Steal,17,467,0,0,0,0,For Try (+5)
4613,3,Gloucester,Bristol,1,Away,10m-22m (opp),Centre,Scrum,-17,424,0,0,0,0,Against Try (-5)
4614,3,Gloucester,Bristol,2,Away,10m-22m (opp),Right,Scrum,-17,375,0,0,0,0,Against Try (-5)
4615,3,Gloucester,Bristol,3,Away,10m-22m (opp),Centre,Scrum,-17,368,0,0,0,0,Against Try (-5)
4616,3,Gloucester,Bristol,4,Away,10m-22m (opp),Centre,Scrum,-17,361,0,0,0,0,Against Try (-5)
4617,3,Gloucester,Bristol,1,Away,22m-5m (opp),Right,Lineout,-17,304,0,0,0,0,Against Try (-5)
4618,3,Gloucester,Bristol,2,Away,22m-5m (opp),Centre,Lineout,-17,293,0,0,0,0,Against Try (-5)
4619,3,Gloucester,Bristol,3,Away,22m-5m (opp),Centre,Lineout,-17,286,0,0,0,0,Against Try (-5)
4620,3,Gloucester,Bristol,4,Away,22m-5m (opp),Left,Lineout,-17,279,0,0,0,0,Against Try (-5)
4621,3,Gloucester,Bristol,5,Away,22m-5m (opp),Centre,Lineout,-17,274,0,0,0,0,Against Try (-5)
4622,3,Gloucester,Bristol,6,Away,22m-5m (opp),Centre,Lineout,-17,266,0,0,0,0,Against Try (-5)
4623,3,Gloucester,Bristol,7,Away,22m-5m (opp),Centre,Lineout,-17,260,0,0,0,0,Against Try (-5)
4624,3,Gloucester,Bristol,1,Home,10m-Half (own),Left,Lineout,17,205,0,0,0,0,For Try (+5)
4625,3,Gloucester,Bristol,2,Home,Half-10m (opp),Centre,Lineout,17,192,0,0,0,0,For Try (+5)
4626,3,Gloucester,Bristol,3,Home,Half-10m (opp),Left,Lineout,17,185,0,0,0,0,For Try (+5)
4627,3,Gloucester,Bristol,1,Away,10m-Half (own),Centre,Scrum,-17,129,0,0,0,0,Against Try (-5)
4628,3,Gloucester,Bristol,2,Away,Half-10m (opp),Left,Scrum,-17,112,0,0,0,0,Against Try (-5)
4629,3,Gloucester,Bristol,3,Away,Half-10m (opp),Centre,Scrum,-17,106,0,0,0,0,Against Try (-5)
4630,3,Gloucester,Bristol,4,Away,Half-10m (opp),Centre,Scrum,-17,100,0,0,0,0,Against Try (-5)
4631,3,Gloucester,Bristol,5,Away,10m-22m (opp),Centre,Scrum,-17,88,0,0,0,0,Against Try (-5)
4632,3,Gloucester,Bristol,6,Away,22m-5m (opp),Right,Scrum,-17,81,0,0,0,0,Against Try (-5)
4633,3,Gloucester,Bristol,1,Home,5m-22m (own),Left,Scrum,17,30,0,0,0,0,For Try (+5)
4634,3,Gloucester,Bristol,2,Home,22m-10m (own),Centre,Scrum,17,17,0,0,0,0,For Try (+5)
4635,3,Gloucester,Bristol,3,Home,10m-Half (own),Centre,Scrum,17,6,0,0,0,0,For Try (+5)
4636,3,Gloucester,Bristol,1,Away,Goal-5m (own),Right,Kick (Open Play),-17,0,0,0,0,0,Against Try (-5)
4637,3,Gloucester,Bristol,2,Away,Goal-5m (own),Centre,Kick (Open Play),-17,0,0,0,0,0,Against Try (-5)
4638,3,Gloucester,Bristol,1,Home,5m-Goal (opp),Centre,Turnover Steal,17,0,0,0,0,0,For Try (+5)
4639,3,Gloucester,Bristol,2,Home,5m-Goal (opp),Left,Turnover Steal,17,0,0,0,0,0,For Try (+5)
4640,3,Gloucester,Bristol,3,Home,5m-Goal (opp),Left,Turnover Steal,17,0,0,0,0,0,For Try (+5)
4641,3,Gloucester,Bristol,4,Home,5m-Goal (opp),Left,Turnover Steal,17,0,0,0,0,0,For Try (+5)
4642,4,Bath,Northampton,1,Home,5m-22m (own),Right,Restart Kick,0,4795,0,0,0,0,Against Converted Try (-7)
4643,4,Bath,Northampton,2,Home,5m-22m (own),Centre,Restart Kick,0,4786,0,0,0,0,Against Converted Try (-7)
4644,4,Bath,Northampton,1,Away,Half-10m (opp),Left,Lineout,0,4761,0,0,0,0,For Converted Try (+7)
4645,4,Bath,Northampton,2,Away,10m-22m (opp),Centre,Lineout,0,4748,0,0,0,0,For Converted Try (+7)
4646,4,Bath,Northampton,1,Home,Goal-5m (own),Left,Turnover Steal,0,4736,0,0,0,0,Against Converted Try (-7)
4647,4,Bath,Northampton,1,Away,10m-22m (opp),Right,Lineout,0,4708,0,0,0,0,For Converted Try (+7)
4648,4,Bath,Northampton,2,Away,10m-22m (opp),Centre,Lineout,0,4701,0,0,0,0,For Converted Try (+7)
4649,4,Bath,Northampton,3,Away,10m-22m (opp),Centre,Lineout,0,4693,0,0,0,0,For Converted Try (+7)
4650,4,Bath,Northampton,4,Away,10m-22m (opp),Centre,Lineout,0,4687,0,0,0,0,For Converted Try (+7)
4651,4,Bath,Northampton,5,Away,10m-22m (opp),Left,Lineout,0,4682,0,0,0,0,For Converted Try (+7)
4652,4,Bath,Northampton,6,Away,10m-22m (opp),Centre,Lineout,0,4675,0,0,0,0,For Converted Try (+7)
4653,4,Bath,Northampton,7,Away,10m-22m (opp),Centre,Lineout,0,4669,0,0,0,0,For Converted Try (+7)
4654,4,Bath,Northampton,8,Away,22m-5m (opp),Right,Lineout,0,4659,0,0,0,0,For Converted Try (+7)
4655,4,Bath,Northampton,9,Away,10m-22m (opp),Centre,Lineout,0,4653,0,0,0,0,For Converted Try (+7)
4656,4,Bath,Northampton,10,Away,10m-22m (opp),Centre,Lineout,0,4643,0,0,0,0,For Converted Try (+7)
4657,4,Bath,Northampton,1,Home,5m-22m (own),Right,Turnover Steal,0,4633,0,0,0,0,Against Converted Try (-7)
4658,4,Bath,Northampton,1,Home,10m-22m (opp),Right,Kick (Open Play),0,4617,0,0,0,0,Against Converted Try (-7)
4659,4,Bath,Northampton,2,Home,22m-5m (opp),Centre,Kick (Open Play),0,4610,0,0,0,0,Against Converted Try (-7)
4660,4,Bath,Northampton,3,Home,22m-5m (opp),Centre,Kick (Open Play),0,4604,0,0,0,0,Against Converted Try (-7)
4661,4,Bath,Northampton,4,Home,22m-5m (opp),Centre,Kick (Open Play),0,4596,0,0,0,0,Against Converted Try (-7)
4662,4,Bath,Northampton,5,Home,22m-5m (opp),Centre,Kick (Open Play),0,4588,0,0,0,0,Against Converted Try (-7)
4663,4,Bath,Northampton,6,Home,22m-5m (opp),Centre,Kick (Open Play),0,4580,0,0,0,0,Against Converted Try (-7)
4664,4,Bath,Northampton,1,Away,5m-22m (own),Left,Lineout,0,4552,0,0,0,0,For Converted Try (+7)
4665,4,Bath,Northampton,2,Away,5m-22m (own),Centre,Lineout,0,4534,0,0,0,0,For Converted Try (+7)
4666,4,Bath,Northampton,1,Home,10m-22m (opp),Right,Kick (Open Play),0,4511,0,0,0,0,Against Converted Try (-7)
4667,4,Bath,Northampton,1,Away,10m-Half (own),Left,Lineout,0,4460,0,0,0,0,For Converted Try (+7)
4668,4,Bath,Northampton,2,Away,Half-10m (opp),Left,Lineout,0,4445,0,0,0,0,For Converted Try (+7)
4669,4,Bath,Northampton,3,Away,Half-10m (opp),Centre,Lineout,0,4438,0,0,0,0,For Converted Try (+7)
4670,4,Bath,Northampton,4,Away,10m-Half (own),Centre,Lineout,0,4430,0,0,0,0,For Converted Try (+7)
4671,4,Bath,Northampton,5,Away,22m-10m (own),Centre,Lineout,0,4421,0,0,0,0,For Converted Try (+7)
4672,4,Bath,Northampton,1,Home,22m-10m (own),Left,Kick (Open Play),0,4417,0,0,0,0,Against Converted Try (-7)
4673,4,Bath,Northampton,2,Home,10m-Half (own),Left,Kick (Open Play),0,4410,0,0,0,0,Against Converted Try (-7)
4674,4,Bath,Northampton,3,Home,10m-Half (own),Centre,Kick (Open Play),0,4404,0,0,0,0,Against Converted Try (-7)
4675,4,Bath,Northampton,1,Away,10m-Half (own),Centre,Kick (Open Play),0,4392,0,0,0,0,For Converted Try (+7)
4676,4,Bath,Northampton,1,Home,Half-10m (opp),Centre,Scrum,0,4325,0,0,0,0,Against Converted Try (-7)
4677,4,Bath,Northampton,1,Home,10m-Half (own),Left,Restart Kick,0,4218,0,0,0,0,Against Converted Try (-7)
4678,4,Bath,Northampton,1,Away,5m-22m (own),Left,Kick (Open Play),0,4211,0,0,0,0,For Converted Try (+7)
4679,4,Bath,Northampton,1,Home,22m-10m (own),Right,Kick (Open Play),0,4206,0,0,0,0,Against Converted Try (-7)
4680,4,Bath,Northampton,1,Away,22m-10m (own),Centre,Kick (Open Play),0,4198,0,0,0,0,For Converted Try (+7)
4681,4,Bath,Northampton,2,Away,10m-Half (own),Right,Kick (Open Play),0,4184,0,0,0,0,For Converted Try (+7)
4682,4,Bath,Northampton,3,Away,10m-Half (own),Centre,Kick (Open Play),0,4179,0,0,0,0,For Converted Try (+7)
4683,4,Bath,Northampton,4,Away,10m-Half (own),Centre,Kick (Open Play),0,4172,0,0,0,0,For Converted Try (+7)
4684,4,Bath,Northampton,1,Home,Half-10m (opp),Centre,Scrum,0,4130,0,0,0,0,Against Converted Try (-7)
4685,4,Bath,Northampton,1,Home,22m-10m (own),Centre,Restart Kick,0,4050,0,0,0,0,Against Converted Try (-7)
4686,4,Bath,Northampton,2,Home,22m-10m (own),Centre,Restart Kick,0,4044,0,0,0,0,Against Converted Try (-7)
4687,4,Bath,Northampton,1,Away,22m-10m (own),Left,Lineout,0,4015,0,0,0,0,For Converted Try (+7)
4688,4,Bath,Northampton,2,Away,22m-10m (own),Left,Lineout,0,4000,0,0,0,0,For Converted Try (+7)
4689,4,Bath,Northampton,1,Away,Half-10m (opp),Left,Lineout,0,3937,0,0,0,0,For Converted Try (+7)
4690,4,Bath,Northampton,1,Home,22m-10m (own),Centre,Turnover Steal,0,3919,0,0,0,0,Against Converted Try (-7)
4691,4,Bath,Northampton,1,Away,Half-10m (opp),Centre,Turnover Steal,0,3913,0,0,0,0,For Converted Try (+7)
4692,4,Bath,Northampton,2,Away,Half-10m (opp),Centre,Turnover Steal,0,3909,0,0,0,0,For Converted Try (+7)
4693,4,Bath,Northampton,3,Away,10m-22m (opp),Centre,Turnover Steal,0,3903,0,0,0,0,For Converted Try (+7)
4694,4,Bath,Northampton,1,Home,22m-10m (own),Left,Turnover Steal,0,3895,0,0,0,0,Against Converted Try (-7)
4695,4,Bath,Northampton,2,Home,Half-10m (opp),Left,Turnover Steal,0,3886,0,0,0,0,Against Converted Try (-7)
4696,4,Bath,Northampton,3,Home,Half-10m (opp),Centre,Turnover Steal,0,3880,0,0,0,0,Against Converted Try (-7)
4697,4,Bath,Northampton,4,Home,Half-10m (opp),Centre,Turnover Steal,0,3874,0,0,0,0,Against Converted Try (-7)
4698,4,Bath,Northampton,5,Home,10m-Half (own),Centre,Turnover Steal,0,3867,0,0,0,0,Against Converted Try (-7)
4699,4,Bath,Northampton,1,Away,Half-10m (opp),Right,Lineout,0,3839,0,0,0,0,For Converted Try (+7)
4700,4,Bath,Northampton,1,Away,22m-5m (opp),Right,Lineout,0,3778,0,0,0,0,For Converted Try (+7)
4701,4,Bath,Northampton,1,Home,5m-22m (own),Left,Turnover Steal,0,3769,0,0,0,0,Against Converted Try (-7)
4702,4,Bath,Northampton,2,Home,5m-22m (own),Left,Turnover Steal,0,3765,0,0,0,0,Against Converted Try (-7)
4703,4,Bath,Northampton,1,Away,Half-10m (opp),Right,Lineout,0,3740,0,0,0,0,For Converted Try (+7)
4704,4,Bath,Northampton,1,Home,10m-Half (own),Left,Turnover Steal,0,3735,0,0,0,0,Against Converted Try (-7)
4705,4,Bath,Northampton,2,Home,22m-10m (own),Left,Turnover Steal,0,3730,0,0,0,0,Against Converted Try (-7)
4706,4,Bath,Northampton,3,Home,22m-10m (own),Centre,Turnover Steal,0,3725,0,0,0,0,Against Converted Try (-7)
4707,4,Bath,Northampton,1,Away,Half-10m (opp),Left,Kick (Open Play),0,3716,0,0,0,0,For Converted Try (+7)
4708,4,Bath,Northampton,1,Away,22m-10m (own),Right,Restart Kick,7,3612,0,0,0,0,Against Converted Try (-7)
4709,4,Bath,Northampton,1,Home,Half-10m (opp),Centre,Kick (Open Play),-7,3605,0,0,0,0,For Converted Try (+7)
4710,4,Bath,Northampton,1,Away,10m-Half (own),Centre,Turnover Steal,7,3600,0,0,0,0,Against Converted Try (-7)
4711,4,Bath,Northampton,2,Away,10m-Half (own),Centre,Turnover Steal,7,3591,0,0,0,0,Against Converted Try (-7)
4712,4,Bath,Northampton,3,Away,10m-Half (own),Left,Turnover Steal,7,3582,0,0,0,0,Against Converted Try (-7)
4713,4,Bath,Northampton,1,Away,Half-10m (opp),Left,Kick (Open Play),7,3565,0,0,0,0,Against Converted Try (-7)
4714,4,Bath,Northampton,2,Away,10m-22m (opp),Left,Kick (Open Play),7,3557,0,0,0,0,Against Converted Try (-7)
4715,4,Bath,Northampton,3,Away,10m-22m (opp),Centre,Kick (Open Play),7,3549,0,0,0,0,Against Converted Try (-7)
4716,4,Bath,Northampton,4,Away,10m-22m (opp),Centre,Kick (Open Play),7,3539,0,0,0,0,Against Converted Try (-7)
4717,4,Bath,Northampton,5,Away,10m-22m (opp),Centre,Kick (Open Play),7,3533,0,0,0,0,Against Converted Try (-7)
4718,4,Bath,Northampton,6,Away,10m-22m (opp),Right,Kick (Open Play),7,3525,0,0,0,0,Against Converted Try (-7)
4719,4,Bath,Northampton,7,Away,10m-22m (opp),Centre,Kick (Open Play),7,3517,0,0,0,0,Against Converted Try (-7)
4720,4,Bath,Northampton,1,Home,22m-10m (own),Centre,Scrum,-7,3456,0,0,0,0,For Converted Try (+7)
4721,4,Bath,Northampton,1,Away,10m-22m (opp),Centre,Scrum,7,3377,0,0,0,0,Against Converted Try (-7)
4722,4,Bath,Northampton,2,Away,22m-5m (opp),Left,Scrum,7,3362,0,0,0,0,Against Converted Try (-7)
4723,4,Bath,Northampton,1,Home,5m-22m (own),Centre,Turnover Steal,-7,3344,0,0,0,0,For Converted Try (+7)
4724,4,Bath,Northampton,2,Home,5m-22m (own),Centre,Turnover Steal,-7,3336,0,0,0,0,For Converted Try (+7)
4725,4,Bath,Northampton,1,Home,5m-22m (own),Centre,Scrum,-7,3293,0,0,0,0,For Converted Try (+7)
4726,4,Bath,Northampton,1,Home,10m-Half (own),Right,Lineout,-7,3246,0,0,0,0,For Converted Try (+7)
4727,4,Bath,Northampton,2,Home,10m-Half (own),Right,Lineout,-7,3238,0,0,0,0,For Converted Try (+7)
4728,4,Bath,Northampton,3,Home,22m-10m (own),Right,Lineout,-7,3228,0,0,0,0,For Converted Try (+7)
4729,4,Bath,Northampton,1,Away,Half-10m (opp),Left,Turnover Steal,7,3224,0,0,0,0,Against Converted Try (-7)
4730,4,Bath,Northampton,2,Away,Half-10m (opp),Left,Turnover Steal,7,3220,0,0,0,0,Against Converted Try (-7)
4731,4,Bath,Northampton,3,Away,10m-22m (opp),Centre,Turnover Steal,7,3213,0,0,0,0,Against Converted Try (-7)
4732,4,Bath,Northampton,4,Away,10m-Half (own),Right,Turnover Steal,7,3204,0,0,0,0,Against Converted Try (-7)
4733,4,Bath,Northampton,1,Home,22m-10m (own),Left,Lineout,-7,3164,0,0,0,0,For Converted Try (+7)
4734,4,Bath,Northampton,1,Away,22m-5m (opp),Right,Scrum,7,3091,0,0,0,0,Against Converted Try (-7)
4735,4,Bath,Northampton,1,Home,22m-10m (own),Left,Turnover Steal,-7,3083,0,0,0,0,For Converted Try (+7)
4736,4,Bath,Northampton,1,Home,5m-22m (own),Left,Restart Kick,0,2989,0,0,0,0,End of Half / Match (0)
4737,4,Bath,Northampton,2,Home,22m-10m (own),Left,Restart Kick,0,2981,0,0,0,0,End of Half / Match (0)
4738,4,Bath,Northampton,3,Home,22m-10m (own),Left,Restart Kick,0,2973,0,0,0,0,End of Half / Match (0)
4739,4,Bath,Northampton,1,Away,Half-10m (opp),Right,Kick (Open Play),0,2961,0,0,0,0,End of Half / Match (0)
4740,4,Bath,Northampton,2,Away,22m-10m (own),Right,Kick (Open Play),0,2951,0,0,0,0,End of Half / Match (0)
4741,4,Bath,Northampton,3,Away,22m-10m (own),Centre,Kick (Open Play),0,2942,0,0,0,0,End of Half / Match (0)
4742,4,Bath,Northampton,1,Home,22m-10m (own),Centre,Kick (Open Play),0,2932,0,0,0,0,End of Half / Match (0)
4743,4,Bath,Northampton,1,Away,10m-Half (own),Left,Kick (Open Play),0,2925,0,0,0,0,End of Half / Match (0)
4744,4,Bath,Northampton,2,Away,Half-10m (opp),Left,Kick (Open Play),0,2916,0,0,0,0,End of Half / Match (0)
4745,4,Bath,Northampton,3,Away,10m-Half (own),Centre,Kick (Open Play),0,2908,0,0,0,0,End of Half / Match (0)
4746,4,Bath,Northampton,1,Home,22m-10m (own),Right,Lineout,0,2874,0,0,0,0,End of Half / Match (0)
4747,4,Bath,Northampton,2,Home,22m-10m (own),Right,Lineout,0,2860,0,0,0,0,End of Half / Match (0)
4748,4,Bath,Northampton,1,Away,10m-22m (opp),Left,Lineout,0,2838,0,0,0,0,End of Half / Match (0)
4749,4,Bath,Northampton,2,Away,10m-22m (opp),Centre,Lineout,0,2824,0,0,0,0,End of Half / Match (0)
4750,4,Bath,Northampton,3,Away,10m-22m (opp),Centre,Lineout,0,2816,0,0,0,0,End of Half / Match (0)
4751,4,Bath,Northampton,4,Away,10m-22m (opp),Centre,Lineout,0,2812,0,0,0,0,End of Half / Match (0)
4752,4,Bath,Northampton,5,Away,10m-22m (opp),Centre,Lineout,0,2804,0,0,0,0,End of Half / Match (0)
4753,4,Bath,Northampton,1,Home,22m-10m (own),Centre,Scrum,0,2759,0,0,0,0,End of Half / Match (0)
4754,4,Bath,Northampton,1,Home,10m-22m (opp),Right,Lineout,0,2715,0,0,0,0,End of Half / Match (0)
4755,4,Bath,Northampton,1,Away,22m-10m (own),Left,Turnover Steal,0,2703,0,0,0,0,End of Half / Match (0)
4756,4,Bath,Northampton,1,Away,10m-Half (own),Left,Kick (Open Play),0,2689,0,0,0,0,End of Half / Match (0)
4757,4,Bath,Northampton,2,Away,22m-10m (own),Left,Kick (Open Play),0,2683,0,0,0,0,End of Half / Match (0)
4758,4,Bath,Northampton,1,Home,10m-22m (opp),Right,Lineout,0,2647,0,0,0,0,End of Half / Match (0)
4759,4,Bath,Northampton,2,Home,Half-10m (opp),Centre,Lineout,0,2638,0,0,0,0,End of Half / Match (0)
4760,4,Bath,Northampton,3,Home,Half-10m (opp),Centre,Lineout,0,2629,0,0,0,0,End of Half / Match (0)
4761,4,Bath,Northampton,4,Home,10m-22m (opp),Centre,Lineout,0,2622,0,0,0,0,End of Half / Match (0)
4762,4,Bath,Northampton,1,Away,Goal-5m (own),Left,Lineout,0,2591,0,0,0,0,End of Half / Match (0)
4763,4,Bath,Northampton,2,Away,Goal-5m (own),Left,Lineout,0,2573,0,0,0,0,End of Half / Match (0)
4764,4,Bath,Northampton,1,Home,10m-22m (opp),Right,Lineout,0,2538,0,0,0,0,End of Half / Match (0)
4765,4,Bath,Northampton,1,Home,22m-10m (own),Centre,Restart Kick,0,2403,0,0,0,0,End of Half / Match (0)
4766,4,Bath,Northampton,1,Away,5m-22m (own),Right,Restart Kick,0,2395,0,0,0,0,Against Penalty Kick (-3)
4767,4,Bath,Northampton,2,Away,22m-10m (own),Right,Restart Kick,0,2390,0,0,0,0,Against Penalty Kick (-3)
4768,4,Bath,Northampton,1,Away,22m-10m (own),Right,Kick (Open Play),0,2370,0,0,0,0,Against Penalty Kick (-3)
4769,4,Bath,Northampton,2,Away,22m-10m (own),Right,Kick (Open Play),0,2362,0,0,0,0,Against Penalty Kick (-3)
4770,4,Bath,Northampton,3,Away,22m-10m (own),Right,Kick (Open Play),0,2354,0,0,0,0,Against Penalty Kick (-3)
4771,4,Bath,Northampton,1,Home,10m-Half (own),Left,Kick (Open Play),0,2344,0,0,0,0,For Penalty Kick (+3)
4772,4,Bath,Northampton,2,Home,Half-10m (opp),Left,Kick (Open Play),0,2337,0,0,0,0,For Penalty Kick (+3)
4773,4,Bath,Northampton,3,Home,10m-Half (own),Centre,Kick (Open Play),0,2331,0,0,0,0,For Penalty Kick (+3)
4774,4,Bath,Northampton,1,Away,5m-22m (own),Right,Kick (Open Play),0,2326,0,0,0,0,Against Penalty Kick (-3)
4775,4,Bath,Northampton,1,Home,Half-10m (opp),Left,Lineout,0,2299,0,0,0,0,For Penalty Kick (+3)
4776,4,Bath,Northampton,2,Home,Half-10m (opp),Centre,Lineout,0,2292,0,0,0,0,For Penalty Kick (+3)
4777,4,Bath,Northampton,3,Home,Half-10m (opp),Centre,Lineout,0,2284,0,0,0,0,For Penalty Kick (+3)
4778,4,Bath,Northampton,4,Home,Half-10m (opp),Centre,Lineout,0,2275,0,0,0,0,For Penalty Kick (+3)
4779,4,Bath,Northampton,1,Away,5m-22m (own),Right,Lineout,0,2241,0,0,0,0,Against Penalty Kick (-3)
4780,4,Bath,Northampton,2,Away,5m-22m (own),Centre,Lineout,0,2224,0,0,0,0,Against Penalty Kick (-3)
4781,4,Bath,Northampton,1,Home,10m-22m (opp),Left,Lineout,0,2200,0,0,0,0,For Penalty Kick (+3)
4782,4,Bath,Northampton,2,Home,10m-22m (opp),Centre,Lineout,0,2183,0,0,0,0,For Penalty Kick (+3)
4783,4,Bath,Northampton,3,Home,10m-22m (opp),Centre,Lineout,0,2179,0,0,0,0,For Penalty Kick (+3)
